ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Popularity
2QqAVlaV6Y45ebsXxfS5i8,0.674,0.625,9,-8.7,1,0.0942,0.493,2.88E-06,0.16,0.603,171.992,267907,4,2014,39
541uxushZxJgbZxEMaWqDA,0.651,0.991,6,-1.087,1,0.467,0.108,0.222,0.0984,0.337,150.118,230374,4,2017,2
2btEuRoMMZrTKa1yuXwszY,0.546,0.764,2,-7.105,1,0.194,0.145,0.0124,0.295,0.167,110.004,514600,4,2004,27
0ROE31C8Wu4neZoR9stM9e,0.859,0.477,1,-6.116,1,0.428,0.00414,0,0.0819,0.153,145.979,251336,4,2020,56
6dAuKna7cse4GbJ8Ie8rdr,0.778,0.572,1,-8.712,1,0.165,0.0275,0.0064,0.154,0.526,114.996,154767,4,2020,3
7dVJbueYTUaJXZlaNCHIHa,0.826,0.859,4,-7.116,0,0.179,0.547,0,0.101,0.772,111.962,205800,4,2019,16
5VphpldmtVyZH6S8RpHWLT,0.81,0.735,8,-4.522,1,0.171,0.00454,0.0828,0.115,0.134,119.994,192000,4,2017,65
4NLAiC2GW6pSPDeEkJVpjM,0.415,0.937,8,-1.775,0,0.192,0.154,0.892,0.376,0.694,169.65,149647,4,2020,5
7p0sSbjOo0c0edsfGapmHg,0.577,0.888,1,-6.323,1,0.061,0.000105,8.95E-05,0.135,0.68,139.028,203293,4,2012,50
4vyaPuACAjwdOpCYnvSu8w,0.444,0.967,11,-0.385,0,0.384,0.00888,0.0029,0.243,0.417,147.846,174714,4,2019,29
6xwlJhaEAIiy6DS2JIFz9T,0.473,0.858,1,-3.226,0,0.139,0.0112,0.00519,0.0793,0.178,159.998,205976,4,2019,7
1vuZVJZ2lENkoV2B0paFrD,0.652,0.864,5,-5.93,0,0.47,0.00236,0,0.32,0.43,180.001,117681,4,2020,9
6O31pzFf052KR9rEuU1nJs,0.379,0.825,1,-2.742,1,0.0551,0.00759,0.000482,0.13,0.0711,180.244,178704,4,2018,19
4N31G35MktWIbrOND1NqKh,0.448,0.995,7,-5.133,1,0.0584,8.45E-05,0.892,0.6,0.0379,138.01,222609,4,2019,18
3GxGAhRowXixzk521JQpZu,0.971,0.465,1,-5.655,1,0.23,0.0295,0,0.097,0.131,119.994,160518,4,2018,58
29mWIL1caBAVKAnD5C0hXZ,0.533,0.874,10,-7.199,0,0.0364,0.0509,0.814,0.138,0.0389,140,265000,4,2019,1
3J70kd5nj96mEfwjBvu5af,0.843,0.552,2,-7.624,1,0.233,0.0424,5.43E-05,0.213,0.113,200.054,145747,4,2020,22
6267J5PqJ16VLM9ZvlQ8OS,0.885,0.781,1,-3.248,1,0.489,0.177,0,0.139,0.735,140.076,102139,4,2019,47
2Hbdzr8u63p3jHm6TeHVXt,0.566,0.924,10,-5.018,1,0.185,0.051,0.0373,0.382,0.0678,171.99,293227,4,2018,28
4ERSFPKsdLdB27dyb7PEv9,0.796,0.748,11,-6.678,0,0.0482,0.00413,0.852,0.0512,0.475,124.981,332000,4,2014,17
01AZWkLhKBf0KaQcLGd3LZ,0.471,0.873,1,-5.622,0,0.0919,0.000572,0.00697,0.104,0.628,173.961,264120,4,2011,22
29GefKRTSVW3ag4Xegm8jP,0.8,0.569,9,-5.104,0,0.265,0.563,0,0.111,0.589,184.126,164632,4,2010,68
4SIr6oMZqLakrzvksdiARH,0.311,0.895,9,-3.289,0,0.0646,0.00272,0.0291,0.594,0.0739,172.126,309768,4,2020,24
7De5FdvuuYflsikYjTpgUJ,0.661,0.84,10,-5.419,0,0.0618,0.348,0.886,0.116,0.227,173.986,336547,4,2017,29
5pZXriIfUJ5G0MiuoIkiww,0.382,0.82,10,-5.269,1,0.109,0.023,0,0.115,0.473,166.862,177600,4,2001,47
3jLPKiqDmZrvexwzRDgIUF,0.874,0.621,5,-8.38,0,0.0684,0.000125,0.411,0.06,0.593,124.982,430835,4,2019,27
5nFBUL1ioMk9sSyvUKeMhl,0.551,0.982,8,-2.61,1,0.0507,0.0134,0,0.387,0.554,108.09,160973,4,2007,47
7ucHluyZPqhi2nzdWCCVNm,0.671,0.676,3,-6.172,0,0.0448,0.0589,0,0.0674,0.343,140.07,110040,4,2018,36
3XYpgsAJ7sMMfViljhe3Rj,0.806,0.737,5,-6.648,0,0.282,0.191,0,0.343,0.689,127.925,137000,4,2019,36
7d7WsJuykWG08r68FEyVIe,0.771,0.934,7,-6.58,1,0.0449,0.00556,0.787,0.107,0.82,126.017,222024,4,2019,13
1FeH4ckPofZcMULfch9pPs,0.591,0.96,6,-6.186,1,0.0857,0.000878,0.764,0.367,0.247,145.002,382960,4,2009,5
1rMGsPcELyYLwm87GNHFai,0.775,0.443,1,-6.908,1,0.366,0.00436,7.73E-06,0.104,0.225,150.418,154400,4,2020,22
4sY3JiBfTCqInH7Tov3dxx,0.859,0.445,2,-9.161,1,0.363,0.0353,0,0.16,0.147,140.045,249360,4,2016,49
3PDkhwF1SdcVjePe99kWHq,0.736,0.582,1,-5.91,1,0.0459,0.000156,0.831,0.0979,0.584,125.99,230017,4,2017,20
2EAT1g7uqs8Qdth5UoBEN4,0.577,0.924,9,-6.413,1,0.041,0.000351,0.884,0.0443,0.0952,123.001,413659,4,2019,17
0dCXItAzRGTocbS0rESeOA,0.425,0.547,6,-7.993,0,0.0395,0.00361,0.0187,0.0971,0.103,199.552,251321,4,2018,13
6QQ5gC23V3NXhD8g2kwED6,0.704,0.919,10,-5.323,0,0.0474,0.0102,0.0173,0.0482,0.214,208.044,209839,4,2019,14
3BGbvgPcRYEvx4QsRl4wBQ,0.501,0.898,1,-4.165,1,0.0596,0.0592,0.807,0.112,0.0389,174.007,342280,4,2018,6
4SWQ8TgqNInksj41fV5n2F,0.604,0.984,2,-0.181,1,0.0522,0.00144,0.466,0.299,0.139,145.095,163862,4,2019,28
7wGasVoJ0cRVEG36XW0hEP,0.769,0.655,10,-3.942,1,0.448,0.0318,0.0189,0.354,0.681,154.984,201290,4,2018,16
03aeU2qIOCoPfGkDCskYl8,0.516,0.909,0,-3.501,0,0.0881,0.0177,0.301,0.126,0.275,149.956,149003,4,2016,22
6rHyMTHlEn0ukuL4XRhG7X,0.817,0.884,0,-7.407,0,0.0673,0.00987,0.91,0.111,0.666,124,382278,4,2017,45
355B1IaNugQ6kQ8z14rahM,0.662,0.965,11,-2.347,0,0.155,0.00161,0.00196,0.212,0.0748,150.638,217600,4,2017,20
0J5PWxUI8UQbPT5ldFbc47,0.858,0.737,1,-5.301,1,0.168,0.17,0,0.105,0.222,134.011,128955,4,2020,49
6yyHMA86QFLAFdtyiGFWkS,0.741,0.758,10,-7.303,0,0.314,0.204,0,0.113,0.351,194.004,138440,4,2019,16
2CbCYYmdHYmMQok3tsdalR,0.569,0.962,6,-3.341,0,0.16,0.0259,3.57E-05,0.354,0.278,154.983,240000,4,2017,10
2cVPZYAzumN7R0Zsh9mGA2,0.786,0.69,1,-10.223,0,0.0683,0.00284,0.912,0.227,0.219,128.892,433307,4,2012,44
3ef7BIP7NqE26o77iXp5RU,0.829,0.776,9,-9.76,0,0.0748,0.0314,0,0.0612,0.671,115.002,150360,4,2020,9
0HhtOWWCAOQ9viHZY0a8O0,0.58,0.942,5,-3.944,0,0.052,0.142,0.00222,0.105,0.723,174.993,277786,4,2016,18
5ZSIExfQuVv69tw5Qw3yDl,0.904,0.575,1,-7.823,1,0.346,0.0493,0,0.256,0.359,141.037,177748,4,2018,54
2hqMzqxafDWZyo7ROymAuv,0.752,0.466,11,-8.013,0,0.302,0.00059,1.31E-05,0.135,0.579,142.844,269373,4,1998,11
3lKz1NkKMSrDPDSfwDB2v4,0.465,0.982,11,0.572,1,0.574,0.000933,0.574,0.228,0.458,136.774,233161,4,2018,8
7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,206.016,193920,4,2014,74
2NBQmPrOEEjA8VbeWOQGxO,0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,183.958,266067,4,2004,68
7JQTftUCMJ1FJouyYcgLVd,0.7,0.492,1,-6.138,1,0.0501,0.00301,0.000171,0.128,0.039,150.003,128000,4,2018,15
1kEjalTH6Wm7XVYxp8esEL,0.894,0.639,11,-7.959,1,0.327,0.0574,0,0.154,0.555,164.938,117120,4,2017,39
6ad2d37njm37vtLiU9FsBs,0.645,0.934,4,-6.988,1,0.0463,0.000517,0.759,0.223,0.175,140.987,462979,4,2017,15
1wBhgSgxzD6wcWPpNRePSE,0.69,0.833,4,-7.795,0,0.0526,0.0719,0.942,0.114,0.113,140.01,253714,4,2019,28
1mtvD7cFBf1szPMPtL8fnJ,0.534,0.7,5,-8.93,0,0.0311,0.00249,0.135,0.101,0.178,139.961,227123,4,2020,6
3ZCjteU3FW2gSKUqAyKe3j,0.779,0.38,1,-13.461,1,0.131,0.379,0,0.192,0.652,134.039,147120,4,2020,21
02kc9ytzK6Pm9l85quPE9e,0.751,0.851,11,-3.882,0,0.293,0.0468,0.171,0.307,0.413,139.992,252853,4,2019,44
5fQBa4wkmq28xpSLOQ202K,0.622,0.532,0,-7.143,1,0.128,0.269,5.37E-05,0.158,0.364,152.918,253587,4,2017,71
1uu9DbbAl8EtFtgax5lYkg,0.698,0.71,8,-9.279,1,0.0575,0.222,0.000669,0.109,0.227,204.094,160040,4,2018,45
5pRzLzsNnd87MSTfiEnMQs,0.53,0.918,2,-3.122,1,0.117,0.0183,0.000238,0.0851,0.174,149.694,236800,4,2019,24
3O1EUDHj86yvRh0JxpBL3o,0.846,0.88,9,-6.182,1,0.0505,0.00747,0.033,0.107,0.581,127.011,181437,4,2020,31
68nnMoLj2Oamzlisy3Mg4e,0.638,0.66,2,-10.762,1,0.301,0.0888,0,0.375,0.409,160.076,195750,4,2017,41
6VOyQk2Pp9ZqiX9BHvRNRo,0.528,0.728,1,-5.725,0,0.0657,0.00501,0.535,0.115,0.352,175.064,312166,4,2014,19
3YyR1fXloMx1WSr84oc6u6,0.226,0.724,1,-3.469,1,0.0375,0.000233,0.885,0.0927,0.0465,200.114,288000,4,2015,2
3E7dfMvvCLUddWissuqMwr,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,192.042,202067,4,2009,79
48ubtvkMMRHaSMtxGMPeUT,0.823,0.489,10,-10.514,0,0.347,0.435,0,0.097,0.439,171.764,212379,4,2019,43
2IDHJPwqYOdeGsnATrq3tn,0.957,0.551,6,-11.836,0,0.273,0.000146,0.391,0.0698,0.777,126.994,332598,4,2017,5
5vI3ndAToxdJitBdl0Tf1j,0.859,0.873,11,-6.848,1,0.0405,0.00369,0.886,0.626,0.507,124.006,348387,4,2019,33
1t378YA9nHAdBJmcESZg1h,0.586,0.941,5,-2.757,0,0.0433,0.00729,0.08,0.0852,0.219,150.02,196800,4,2018,25
2qSo4xoLnlywshMB9BnlCA,0.669,0.549,1,-8.949,0,0.064,0.0163,0.0498,0.098,0.0945,174.039,248276,4,2015,8
0LuFuxtcbgmghn11IF5sJs,0.5,0.912,1,-4.873,0,0.0574,0.00893,0.0239,0.381,0.203,149.988,200400,4,2019,13
5Vau1773JJXIBT42DwRYaa,0.457,0.996,0,-5.204,1,0.0699,0.00556,0.84,0.426,0.32,138.008,473571,4,2019,6
29nSZpwTbNPRMUnnv7dhie,0.807,0.938,5,-7.418,0,0.0729,0.000516,0.89,0.301,0.769,124.005,389032,4,2018,1
44fFCBY4PeyRNDdqzZf5kk,0.46,0.952,1,-4.374,1,0.0844,0.0118,4.45E-06,0.424,0.395,149.916,168450,4,2017,2
6uymiV8dJU9PScOlUaRohp,0.499,0.953,8,-3.16,1,0.18,0.000679,0.376,0.334,0.43,150.152,184000,4,2018,23
4sEnZad9gvLSLkyt8DW11O,0.773,0.625,1,-7.029,0,0.176,0.149,0,0.0619,0.676,164.008,227648,4,2017,53
1vwUsp52io0AGQ5yv470IC,0.387,0.64,11,-5.817,0,0.081,0.107,0,0.319,0.617,119.978,245933,4,2007,65
5b07ry6Xp4jbzFjGT8eGqm,0.802,0.916,4,-4.529,1,0.0535,0.00972,0.91,0.106,0.174,125.998,446191,4,2017,6
76yohFt2s6GOx1wIAQHVex,0.551,0.965,11,-5.896,0,0.0682,0.000104,0.793,0.1,0.0739,142.984,496783,4,2019,15
07ZzLIfJvo14UJyhKjN3z4,0.697,0.73,8,-7.972,1,0.102,0.22,0.0039,0.215,0.59,137.977,172174,4,2019,1
721AaQ41AG7Pxdzk7P5FE5,0.735,0.784,11,-6.352,0,0.319,0.00315,0,0.0968,0.468,177.006,198452,4,2020,35
6I5gEJ0E33DgbtBUFHgD6n,0.492,0.95,2,-4.601,1,0.0559,4.23E-05,0.00469,0.071,0.401,134.035,297382,4,2013,50
5XpEb1C86j0XvlwyXB8oAJ,0.591,0.724,0,-9.01,1,0.0327,0.00807,0.935,0.101,0.12,119.991,296020,4,2019,1
6PkRNUvByY3Wb6UJjSWZ49,0.781,0.641,5,-8.102,1,0.138,0.0697,0,0.236,0.329,120.134,143867,4,2019,21
70XjvRgmweWUdBHLwGJKUK,0.837,0.415,1,-10.267,1,0.234,0.0157,0,0.157,0.301,137.503,237166,4,2017,34
040dhsNyggooqQf5Kgbw6A,0.471,0.888,1,-7.311,1,0.0339,0.000178,0.861,0.524,0.064,147.974,493570,4,2020,5
6LfoLzUaaddqYXOh8lei8k,0.55,0.596,11,-12.815,1,0.0519,0.00174,0.782,0.2,0.211,129.987,182840,4,2018,5
0lxWoJ7AjcpvRGNyCIilZy,0.676,0.865,8,-5.125,1,0.165,0.0306,0,0.125,0.46,120.029,156578,4,2016,29
697MjF1454XKvZmTuqkWmD,0.52,0.789,0,-7.717,1,0.0432,0.00491,1.34E-05,0.0816,0.415,174.026,216347,4,2019,27
0Zc86nmtzsx3Tlzv7sC8Pc,0.86,0.583,1,-6.798,1,0.143,0.0172,0,0.124,0.413,105.001,128341,4,2020,46
0qaWEvPkts34WF68r8Dzx9,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474,4,2019,75
784rjEIogJsY5h2oR0mpeg,0.471,0.955,11,-6.389,0,0.0588,0.000175,0.702,0.075,0.245,145.013,430345,4,2014,1
2PlrYKsGndAMJ0qqVVPCoV,0.313,0.426,8,-9.049,1,0.0435,0.853,0.00037,0.181,0.107,190.318,209107,4,2018,55
6ifU6AQRbZxCpkMFW9PAM3,0.727,0.735,8,-9.562,0,0.314,0.115,0.209,0.0454,0.291,132.004,443636,4,2011,1
7bp5DfkdK1OAvNJ1U4HfDA,0.704,0.642,1,-10.11,1,0.39,0.00704,1.43E-06,0.161,0.72,184.18,209973,4,1995,65
6Dul48K7TToUPHh5KSvTGI,0.621,0.865,9,-3.732,1,0.157,0.000346,0,0.262,0.727,213.408,93205,5,2018,6
2OHVZaYPO88baQc6TvRLLX,0.623,0.807,1,-9.111,1,0.0373,0.0168,0.0213,0.584,0.283,131.134,319008,4,2015,3
4sjty8PrUy3ut5xT8CRg2t,0.341,0.995,7,0.052,1,0.626,0.0251,7.01E-05,0.713,0.0801,160.311,292916,4,2018,35
2DVI5bxoh3qXVYA1XmraN8,0.61,0.952,5,-2.501,0,0.315,0.00788,0.00324,0.172,0.332,140.065,150933,4,2018,48
4yICASQ9izqMKJvuAWeHC3,0.634,0.861,5,-9.245,1,0.0443,0.00234,0.903,0.303,0.179,131.997,328000,4,2019,1
3tEr18a0YMVbGh0G9BxhrO,0.907,0.725,11,-9.165,0,0.0706,0.000356,0.831,0.096,0.835,125.009,292330,4,2018,10
2B7hM098uEDiLJqTsUY4Ba,0.782,0.657,1,-7.581,1,0.306,0.224,0,0.0667,0.197,186.866,238907,4,1994,46
79hbPyCbA3Te027WdPqZmc,0.804,0.604,9,-9.656,1,0.0484,0.508,0.886,0.382,0.0389,126.004,406436,4,2017,16
6DCldjXLYYdbvLFXPXhZaU,0.525,0.833,10,-7.978,0,0.0605,0.159,0.344,0.0598,0.45,150.022,299999,4,2011,3
1Y2ExJJ9Dmb9po8K0ybSj3,0.358,0.889,1,-8.045,1,0.335,0.266,1.46E-05,0.172,0.666,171.22,130480,4,2004,11
2pmYJTzpCyilw7mQBSqAaZ,0.565,0.975,2,-4.028,1,0.0489,0.00198,0.839,0.0493,0.701,173.982,290158,4,2018,8
648uHChIClCGzji0RLSyMw,0.538,0.684,5,-5.674,0,0.0431,0.0322,0.00906,0.146,0.0635,173.997,274490,4,2016,25
3pO37BXsjMC2wApALxGbuB,0.409,0.783,6,-5.083,0,0.0731,0.000422,0.000354,0.0664,0.313,145.541,229867,4,2005,66
3YHhWdTlWjIML155CvcH4F,0.455,0.426,2,-9.406,1,0.0475,0.172,0.0843,0.168,0.04,169.286,299605,4,2020,49
6D9KHaJvqw2J10HdaxvQo9,0.792,0.595,1,-14.181,1,0.0488,0.0317,0.88,0.082,0.384,129.993,435892,4,2019,4
5zn1hpm9N0ylKB7kOtpCw2,0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,177.866,263440,4,2000,57
4MqEjr9wtuawt7ZDFzX10s,0.797,0.964,6,-7.772,1,0.0797,0.00223,0.27,0.0389,0.716,126.012,367619,4,2020,28
2PA0ovVLDaCPY2anhhXLQZ,0.431,0.798,9,-5.789,1,0.0436,4.25E-05,0.339,0.258,0.24,153.962,250221,4,2017,26
3ViHeWphifuEGsSipW3uoz,0.734,0.423,7,-9.379,0,0.337,0.0491,0,0.106,0.284,175.902,174340,4,2018,43
59tUmNfy15pbNDhUf9peeW,0.749,0.851,1,-3.489,1,0.204,0.0134,0,0.389,0.649,174.874,100486,4,2019,20
6c1b3wsehrD01nxjSnKEtC,0.457,0.833,5,-3.496,0,0.505,0.152,0,0.157,0.273,177.484,242893,4,2006,23
7BLFY8GsDyUkaARTv0uwKH,0.936,0.474,1,-9.694,1,0.393,0.0213,0,0.111,0.168,129.999,166910,4,2016,57
4slD2bH6ezcBmfQ8DohqVo,0.543,0.962,9,-4.731,0,0.0823,0.000882,0.836,0.0482,0.419,149.95,197505,4,2017,15
56oqbdPpxfZnxy8mB3ceQ9,0.726,0.93,4,-5.043,0,0.0525,0.0385,0.722,0.112,0.0612,126.01,354286,4,2018,2
2UMlobnTjC2JclaHEEoneK,0.451,0.958,6,-2.848,0,0.16,0.034,0,0.223,0.334,157.644,200129,4,2019,38
3zmBBq2RwdHzqUXZlzNeeq,0.821,0.82,1,-1.562,1,0.233,0.178,6.35E-06,0.149,0.564,188.1,187400,4,2006,34
0KrJ0a9CLonKGmrtHj73qX,0.903,0.595,0,-5.943,0,0.316,0.0396,0,0.0674,0.653,180.024,165635,4,2018,44
0xrFl8umf6tMbEVLRZGM6j,0.791,0.647,10,-7.547,0,0.0649,0.000158,0.573,0.0698,0.887,123.994,348838,4,2016,23
6SSfDdZDMtTYZ2YwFXC3yE,0.84,0.848,9,-5.52,1,0.068,0.00259,0.526,0.0943,0.938,123.971,189677,4,2019,35
7x6KPuWEh3Pck5OhY1Z4Y1,0.411,0.79,4,-7.135,0,0.107,0.177,0.0352,0.124,0.0554,130.026,265875,4,2019,14
0PY7hkxiwp1tqGD8IBB1W1,0.759,0.804,1,-4.617,1,0.294,0.338,0,0.192,0.828,200.35,303961,4,2016,50
0XgpiStoxq1IJncYlPrvZ5,0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,188.246,296267,4,1995,63
0VdDwgYbrueavUQdL6MqRc,0.595,0.877,3,-3.365,1,0.0359,0.34,0,0.0919,0.235,150.09,166500,4,2017,30
3vAQ2axt18adSBaaGpan8z,0.32,0.74,1,-7.291,1,0.129,0.014,0,0.0595,0.165,109.435,193827,1,2020,40
0rYdRFWfQGadtQJsCigyEa,0.329,0.881,2,-3.85,0,0.0478,0.143,0.000336,0.241,0.102,139.95,198094,4,2018,8
1u0l8zWpQeMYStFkc2mLD7,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,193.904,214827,4,2001,70
0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,200.022,222067,4,2008,67
0YXiRItsb0Vsep2oPy8aEG,0.233,0.958,6,-2.615,0,0.0935,0.0599,0.000155,0.0913,0.0823,150.099,254493,4,2011,25
3K67L83YEiEo6Wyir4pkDU,0.834,0.623,0,-6.236,0,0.06,0.0957,4.07E-06,0.0625,0.499,136.98,224173,4,2004,51
6jOXjQBm0DnhI2AwpKLDBJ,0.662,0.98,0,-8.247,1,0.069,0.018,0.454,0.259,0.264,150.001,300944,4,2009,9
5oc3eXPs1Sgk5stIJXtPxJ,0.828,0.538,11,-11.947,0,0.212,0.028,0.642,0.153,0.177,140.043,194673,4,2020,39
5pGvb5UpeF1vmpDvvyHdwu,0.655,0.676,2,-5.78,1,0.0283,0.102,0.892,0.109,0.0766,129.997,276000,4,2018,14
3sWQB8JteNt0ctvF0z8FbF,0.606,0.905,10,-2.714,0,0.0482,0.00285,0.752,0.369,0.0435,150.004,160000,4,2019,19
6P2VbuoEn2k8RtECGqKrOH,0.728,0.451,1,-8.433,1,0.0731,0.00594,3.04E-05,0.251,0.0971,145.007,201931,4,2019,32
5vgYekt4Vrgx0aN8LQgMF4,0.57,0.318,7,-6.771,1,0.0382,0.106,0.785,0.0913,0.291,158.066,170146,4,2011,40
6WEPaugxtrzvdzbSXGqEZM,0.823,0.852,0,-7.33,1,0.201,0.228,0,0.19,0.848,196.218,256907,4,2009,41
0Uq3NentVo8ShybRVdEQAx,0.763,0.763,5,-7.331,0,0.035,7.45E-05,0.882,0.085,0.09,130,476822,4,2019,2
5TPHzsTdKR6wWJRhjyJrkd,0.917,0.713,10,-6.15,0,0.211,0.139,2.18E-06,0.134,0.534,127.513,184372,4,2019,11
69dXVFCMiz3SL1L7M24NdX,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475,4,2019,59
3DPaqXPa5Fk6FLDBVqDsJy,0.592,0.522,10,-11.295,0,0.0418,0.0563,0.874,0.114,0.136,169.96,259765,4,2018,12
5nayhWICkQGMTkisxVMbRw,0.755,0.552,9,-5.604,1,0.288,0.0967,0,0.158,0.402,153.157,193973,4,2018,72
6OH1WVIp207old6S9gGbyX,0.577,0.884,7,-4.14,1,0.0522,0.00373,0.872,0.0764,0.0344,174,314683,4,2019,2
2EkwTGOweXblSO5F0HLBkh,0.885,0.584,11,-11.142,0,0.359,0.0779,0,0.157,0.58,132.082,163608,4,2018,44
3NIqNUhnPzY4UACs5StdxV,0.724,0.925,4,-5.008,0,0.0953,0.0616,0.202,0.143,0.531,123.981,205156,4,2020,24
1fkYmLPG2Oi2AkUmcspWKl,0.363,0.71,2,-3.08,1,0.0308,0.216,0,0.121,0.383,170.113,203733,4,2009,61
5gwYL2m4aXUbFobayNUkll,0.696,0.666,1,-2.431,1,0.0382,0.0376,0.327,0.217,0.148,120.008,221370,4,2016,50
0YLamvI3rvdJ21oKhe5ENJ,0.588,0.702,5,-4.583,0,0.0528,0.0671,0.725,0.0767,0.182,174.024,242759,4,2018,12
5mvAswQzub6qNAZyUVZAaS,0.144,0.586,9,-5.906,0,0.0345,0.000805,0.215,0.109,0.0363,172.624,133565,3,2020,28
1v5ydzQOrRWO35DMSNHNgo,0.603,0.967,10,-5.28,0,0.068,4.12E-05,0.719,0.0776,0.282,139.997,473143,4,2018,11
0QaPDP0caifIAFegZb4aqd,0.638,0.567,4,-6.999,0,0.0273,0.334,1.06E-06,0.303,0.596,110.029,250640,4,2019,56
4psz9qFnAbFp00glPIT7Cv,0.455,0.839,10,-5.271,0,0.0895,0.0455,2.51E-06,0.299,0.405,149.93,193638,4,2016,22
2ZXrhiscNFRMF0bgyTnt9o,0.377,0.554,2,-8.562,1,0.0329,0.00361,0.00112,0.0899,0.0582,119.928,238576,4,2018,9
4CSFJpQIavmRV1OVfflcSR,0.408,0.961,7,-2.981,1,0.0367,0.0248,0.00232,0.39,0.556,150.089,177658,4,2012,14
153g5e4MEDxNZLAl1r7gIw,0.705,0.813,6,-12.612,0,0.0864,0.02,0.00398,0.335,0.716,124.021,596191,4,2020,11
2dzja72gQodveSpguIQGJl,0.815,0.567,10,-4.653,0,0.135,0.156,0,0.0884,0.732,95.034,151641,4,2019,72
6UnwYMDBDmyMsxwMwXDE3q,0.777,0.452,1,-9.99,1,0.365,0.00243,0,0.112,0.0511,139.973,96083,4,2020,10
0k2NedSjAYK1DuvIb8FWDj,0.624,0.909,7,-9.496,1,0.0717,0.00131,0.797,0.109,0.168,128.009,408281,4,2018,6
1jSYpnsUfeSQd5nLhGJ6PM,0.696,0.719,7,-8.494,1,0.0475,0.000128,0.892,0.14,0.125,126.002,498486,4,2016,3
4EBxPN7UpYPKqX8VHn6BnS,0.782,0.668,11,-6.551,0,0.217,0.00308,0,0.106,0.675,161.002,178939,4,2019,37
01QXAiPsABIkQqGR2krELb,0.427,0.935,9,-6.355,0,0.0756,0.000714,0.0263,0.334,0.243,136.017,232941,4,2019,7
3CKfgZKm9jLnJi3fMMoyxE,0.872,0.328,8,-10.349,0,0.239,0.0145,0.00516,0.0991,0.314,186.038,166792,4,2020,26
7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,290320,4,2002,85
3i565Xg1soXxzZnuYRxeO3,0.825,0.658,6,-9.548,0,0.181,0.0509,0.00154,0.0847,0.744,158.49,73927,4,2016,32
5kIAKd3F63klm1t0nHoMWP,0.338,0.473,7,-6.291,1,0.0326,0.00417,0.000507,0.0779,0.163,120.091,208000,4,2018,20
7kUig7YStKy0mU1IfOcdJ1,0.35,0.942,6,-4.079,1,0.151,0.000792,3.50E-05,0.386,0.223,152.967,219912,4,2018,8
5jNrszQHRIVKmS9Ptb63pe,0.548,0.829,1,-4.103,0,0.285,0.339,0,0.537,0.452,93.62,194739,4,2015,12
4UNhyW0R7qylxrF6Z0q2Tb,0.737,0.697,2,-3.716,1,0.254,0.0756,0,0.359,0.662,104.917,235187,4,2003,56
0B2e2Ni9R1qqzGP0V1Ome3,0.642,0.789,1,-9.474,0,0.108,0.00793,0.07,0.103,0.153,128.607,313520,4,2015,29
3nPN2gJ1bhxSEWnnEdB96q,0.893,0.831,8,-5.337,0,0.293,0.00443,0.000704,0.127,0.525,140.163,130335,4,2019,7
5X2bCEwDo89Rg1haCjJElP,0.916,0.776,9,-6.927,1,0.183,0.0656,0,0.0963,0.673,134.973,110222,4,2019,35
1GmUaR6oZU3No1Km7OiEyX,0.899,0.675,7,-5.074,1,0.114,0.0577,0,0.315,0.54,170.014,237987,4,2004,48
6m49tZii9UUttOgDozxjI1,0.574,0.787,11,-4.147,0,0.398,0.176,0,0.0918,0.302,144.474,341453,4,2011,50
26R1zkNYST9x8ThS7ymZvz,0.598,0.952,8,-5.016,1,0.0726,0.00735,0.00529,0.0662,0.376,149.983,313099,4,2014,4
1mHLxIGKfmWBdH1bZzO7pW,0.722,0.81,5,-3.395,1,0.373,0.482,0,0.0954,0.937,176.108,234556,4,2018,63
2QqJTIlGKRLJC3onkavYEz,0.752,0.673,10,-5.792,0,0.153,0.0538,0,0.133,0.35,164.009,163902,4,2020,76
7rjkEHShjeeBFxN30g6OWm,0.755,0.561,0,-9.178,1,0.0467,0.00188,0.00939,0.309,0.289,115.053,168046,4,2019,48
4d7C4O6wLiuTOjdozgBbj8,0.54,0.935,11,-1.445,1,0.177,0.00118,0.0593,0.234,0.375,145.046,192116,4,2018,11
1CsXoX5lvCjN2E82BPw6re,0.671,0.909,7,-8.168,1,0.0611,0.00058,0.81,0.0936,0.222,144.008,468187,4,2012,11
